cacc_doc_it_uuid,cacc_doc_uuid,cbus_part_uuid,ccost_ctr_uuid,ccreation_date,cdoc_date,cfiscyear,cfix_asset_uuid,cglacct,cnote_hd,cnote_it,coedpartner,coedref_f_id,coff_glacct,cposting_date,cprofitctr_uuid,kcbalance_currcomp,kccredit_currcomp,kcdebit_currcomp,tbus_part_uuid,tcost_ctr_uuid,tfix_asset_uuid,tglacct,toff_glacct,tproduct_type,tproduct_uuid,tprofitctr_uuid
2,240000001482,1000203,,2024-07-12T00:00:00,2024-07-11,2024,,430000,COBRO X041-2024 MEDITERRANEA,COBRO X041-2024 MEDITERRANEA,,2704,572977,2024-07-11,CTSBCNENC0160,-650.69,650.69,0.0,"INMOBILIARIA MEDITERRANEA DE VIVIENDAS EN ALQUILER, S.L.",Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,Encarnació 160
2,240000001484,1000755,,2024-07-12T00:00:00,2024-07-11,2024,,430000,COBRO EXT-F-2024-01368 BARCELONA SAE INC,COBRO EXT-F-2024-01368 BARCELONA SAE INC,,2706,572977,2024-07-11,CTSBCNCOR0052_01.01,-275,275.0,0.0,BARCELONA SAE INC.,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,1º 1ª
2,240000001485,1000755,,2024-07-12T00:00:00,2024-07-11,2024,,430000,COBRO EXT-F-2024-01369 BARCELONA SAE INC,COBRO EXT-F-2024-01369 BARCELONA SAE INC,,2707,572977,2024-07-11,CTSBCNTDG0043_02.02,-423.5,423.5,0.0,BARCELONA SAE INC.,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 2ª
2,240000001486,1000755,,2024-07-12T00:00:00,2024-07-11,2024,,430000,COBRO EXT-F-2024-01370 BARCELONA SAE INC,COBRO EXT-F-2024-01370 BARCELONA SAE INC,,2708,572977,2024-07-11,CTSBCNTDG0043_03.02,-423.5,423.5,0.0,BARCELONA SAE INC.,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,3º 2ª
3,240000001486,1000755,,2024-07-12T00:00:00,2024-07-11,2024,,430000,COBRO EXT-F-2024-01370 BARCELONA SAE INC,COBRO EXT-F-2024-01370 BARCELONA SAE INC,,2708,572977,2024-07-11,CTSBCNTDG0043_03.01,-423.5,423.5,0.0,BARCELONA SAE INC.,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,3º 1ª
4,240000001486,1000755,,2024-07-12T00:00:00,2024-07-11,2024,,430000,COBRO EXT-F-2024-01370 BARCELONA SAE INC,COBRO EXT-F-2024-01370 BARCELONA SAE INC,,2708,572977,2024-07-11,CTSBCNTDG0043_02.01,-423.5,423.5,0.0,BARCELONA SAE INC.,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 1ª
2,240000001487,1000755,,2024-07-12T00:00:00,2024-07-11,2024,,430000,COBRO EXT-F-2024-01372 BARCELONA SAE INC,COBRO EXT-F-2024-01372 BARCELONA SAE INC,,2709,572977,2024-07-11,CTSBCNTDG0043_04.01,-423.5,423.5,0.0,BARCELONA SAE INC.,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,4º 1ª
2,240000001488,1000755,,2024-07-12T00:00:00,2024-07-11,2024,,430000,COBRO EXT-F-2024-00969 BARCELONA SAE INC,COBRO EXT-F-2024-00969 BARCELONA SAE INC,,2710,572977,2024-07-11,CTSBCNTDG0043_02.02,-211.75,211.75,0.0,BARCELONA SAE INC.,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 2ª
2,240000001490,1002499,,2024-07-12T00:00:00,2024-07-11,2024,,430000,COBROS TPV 10.07.2024,COBROS TPV 10.07.2024,,2711,572977,2024-07-11,CTSBCNNAP0206_EN.01,-540,540.0,0.0,Ali Sameh,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,Entresol 1ª
3,240000001490,1002487,,2024-07-12T00:00:00,2024-07-11,2024,,430000,COBROS TPV 10.07.2024,COBROS TPV 10.07.2024,,2711,572977,2024-07-11,CTSBCNNAP0206_01.01,-395,395.0,0.0,Miyu Ishida,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,1º 1ª
4,240000001490,1002509,,2024-07-12T00:00:00,2024-07-11,2024,,430000,COBROS TPV 10.07.2024,COBROS TPV 10.07.2024,,2711,572977,2024-07-11,CTSVLCRDC0044_01.04,-297.5,297.5,0.0,Celia Carrasco González,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,1º 4ª
2,240000001492,1002524,,2024-07-12T00:00:00,2024-07-11,2024,,430000,COBROS TPV 10.07.2024,COBROS TPV 10.07.2024,,2712,572977,2024-07-11,CTSVLCSAL0046_06.12,-350,350.0,0.0,Sonia Wustemann,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,6º 12ª
2,240000001493,1002325,,2024-07-12T00:00:00,2024-07-11,2024,,430000,COBRO EXT-F-2024-01373 FORT FAMILY S.L.,COBRO EXT-F-2024-01373 FORT FAMILY S.L.,,2713,572977,2024-07-11,CTSBCNMAD0110_03.01,-210,210.0,0.0,"FORT FAMILY, SL",Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,Avinguda Madrid 110 03-01
2,240000001496,1000913,,2024-07-15T00:00:00,2024-07-10,2024,,430000, 000000000000, 000000000000,,2716,572976,2024-07-10,CTS01,-1844,1844.0,0.0,Jacqueline Chacky,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572976,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,240000001499,1002495,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBRO EXT-F-2024-01426 MENTA MAKERS SL,COBRO EXT-F-2024-01426 MENTA MAKERS SL,,2727,572977,2024-07-12,CTSBCNMAD0110_03.02,-319,319.0,0.0,MENTA MAKERS S.L,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,Avinguda Madrid 110 03-02
2,240000001501,1002528,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBROS TPV 11.07.2024,COBROS TPV 11.07.2024,,2728,572977,2024-07-12,CTSVLCRDC0044_04.16,-350,350.0,0.0,Milan Roozendaal,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,4º 16ª
3,240000001501,1002531,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBROS TPV 11.07.2024,COBROS TPV 11.07.2024,,2728,572977,2024-07-12,CTSVLCSAL0046_04.07,-350,350.0,0.0,Olivia Chaffer,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,4º 7ª
4,240000001501,1002526,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBROS TPV 11.07.2024,COBROS TPV 11.07.2024,,2728,572977,2024-07-12,CTSBCNBLM0335_04.02,-316,316.0,0.0,Agnese Covin,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,4º 2ª
5,240000001501,1002527,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBROS TPV 11.07.2024,COBROS TPV 11.07.2024,,2728,572977,2024-07-12,CTSBCNBLM0335_04.02,-395,395.0,0.0,Emma Spilimbergo,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,4º 2ª
6,240000001501,1002515,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBROS TPV 11.07.2024,COBROS TPV 11.07.2024,,2728,572977,2024-07-12,CTSVLCRDC0044_04.16,-350,350.0,0.0,Joep Van der Veen,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,4º 16ª
2,240000001503,1002484,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBROS TPV 11.07.2024,COBROS TPV 11.07.2024,,2729,572977,2024-07-12,CTSBCNRCF0219_PR.01,-395,395.0,0.0,Tala Haddara,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,Principal 1ª
2,240000001504,1001591,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBRO EXT-F-2024-01417 ANISSA AROUG,COBRO EXT-F-2024-01417 ANISSA AROUG,,2730,572977,2024-07-12,CTSVLCSAL0046_02.03,-230,230.0,0.0,Anissa Aroug,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 3ª
2,240000001506,1001953,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBRO EXT-F-2024-01303+01415 AMINA HAMDI,COBRO EXT-F-2024-01303+01415 AMINA HAMDI,,2731,572977,2024-07-12,CTSBCNRCF0219_PR.02,-123.42,123.42,0.0,Amina Hamdi,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,Principal 2ª
3,240000001506,1001953,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBRO EXT-F-2024-01303+01415 AMINA HAMDI,COBRO EXT-F-2024-01303+01415 AMINA HAMDI,,2731,572977,2024-07-12,CTSBCNRCF0219_PR.02,-99.98,99.98,0.0,Amina Hamdi,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,Principal 2ª
2,240000001507,1001935,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBRO EXT-F-2024-01416 DOMINIQUE BOOT,COBRO EXT-F-2024-01416 DOMINIQUE BOOT,,2732,572977,2024-07-12,CTSVLCSAL0046_02.03,-230,230.0,0.0,Dominique Boot,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 3ª
2,240000001509,1001140,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBRO EXT-F-2024-01313 DAPHNE MARILENE,COBRO EXT-F-2024-01313 DAPHNE MARILENE,,2733,572977,2024-07-12,CTSVLCRDC0044_02.06,-62.24,62.24,0.0,Daphne Marilene Engel,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 6ª
2,240000001511,1001405,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBRO EXT-F-2024-00846 VICTOR ADEMA,COBRO EXT-F-2024-00846 VICTOR ADEMA,,2734,572977,2024-07-12,CTSBCNRCF0219_04.01,-33.34,33.34,0.0,Victor Vicente Ademá,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,4º 1ª
2,240000001512,1001006,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBRO EXT-F-2024-01295 ROBERTO CROVETTI,COBRO EXT-F-2024-01295 ROBERTO CROVETTI,,2735,572977,2024-07-12,CTSVLCSAL0046_06.12,-230,230.0,0.0,Roberto Eugenio Crovetti Vidales,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,6º 12ª
2,240000001514,1001408,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBRO EXT-F-2024-00245 NATHAN LOUIS,COBRO EXT-F-2024-00245 NATHAN LOUIS,,2736,572977,2024-07-12,CTSBCNBLM0335_02.03,-2.59,2.59,0.0,Nathan Louis,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 3ª
2,240000001515,1001471,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBRO EXT-F-2024-01156 MACIEJ MUC,COBRO EXT-F-2024-01156 MACIEJ MUC,,2737,572977,2024-07-12,CTSBCNBLM0335_02.03,-44.32,44.32,0.0,Maciej Muc,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 3ª
2,240000001516,1000973,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBRO EXT-F-2024-01443 JESUS FERNANDEZ,COBRO EXT-F-2024-01443 JESUS FERNANDEZ,,2738,572977,2024-07-12,CTSBCNNAP0206_01.02,-230,230.0,0.0,Jesus Fernandez Peña Menendez,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,1º 2ª
2,240000001518,1001567,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBRO EXT-F-2024-01442 HUGO PISKE,COBRO EXT-F-2024-01442 HUGO PISKE,,2739,572977,2024-07-12,CTSBCNRCF0219_03.01,-42.35,42.35,0.0,Hugo Piske Carcedo,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,3º 1ª
2,240000001520,1001597,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBRO EXT-F-2024-01474 ANGELINA CASTRO,COBRO EXT-F-2024-01474 ANGELINA CASTRO,,2740,572977,2024-07-12,CTSBCNBLM0335_01.02,-97.02,97.02,0.0,Angelina Castro Ferrer,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,1º 2ª
2,240000001521,1001753,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBRO EXT-F-2024-01327 JACOB WOLOVICH,COBRO EXT-F-2024-01327 JACOB WOLOVICH,,2741,572977,2024-07-12,CTSMADGTF042_01.DR,-30,30.0,0.0,Jacob Wolovich,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,Piso 1º derecha
2,240000001523,1001153,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBRO EXT-F-2024-00291 HANA ZAKARIA,COBRO EXT-F-2024-00291 HANA ZAKARIA,,2742,572977,2024-07-12,CTSBCNBLM0335_PR.03,-16.89,16.89,0.0,Hana Zakaria,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,Principal 3ª
2,240000001525,1001750,,2024-07-15T00:00:00,2024-07-12,2024,,430000,COBRO EXT-F-2024-01414 SANCHO MESO,COBRO EXT-F-2024-01414 SANCHO MESO,,2743,572977,2024-07-12,CTSBCNTDG0043_04.01,-99.98,99.98,0.0,Sancha Meso,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,4º 1ª
2,240000001528,1002255,,2024-07-16T00:00:00,2024-07-15,2024,,430000,COBROS TPV 12.07.2024,COBROS TPV 12.07.2024,,2745,572977,2024-07-15,CTSBCNCDC0222_02.02,-250,250.0,0.0,Amanda Fernandes Gottardi,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 2ª
3,240000001528,1002242,,2024-07-16T00:00:00,2024-07-15,2024,,430000,COBROS TPV 12.07.2024,COBROS TPV 12.07.2024,,2745,572977,2024-07-15,CTSBCNNAP0206_EN.01,-230,230.0,0.0,Wendy Van Uden,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,Entresol 1ª
4,240000001528,1002540,,2024-07-16T00:00:00,2024-07-15,2024,,430000,COBROS TPV 12.07.2024,COBROS TPV 12.07.2024,,2745,572977,2024-07-15,CTSVLCRDC0044_01.02,-350,350.0,0.0,Vakare Vambutaite,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,1º 2ª
5,240000001528,1002541,,2024-07-16T00:00:00,2024-07-15,2024,,430000,COBROS TPV 12.07.2024,COBROS TPV 12.07.2024,,2745,572977,2024-07-15,CTSVLCRDC0044_02.07,-350,350.0,0.0,Daniela Echeverria,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 7ª
6,240000001528,1002491,,2024-07-16T00:00:00,2024-07-15,2024,,430000,COBROS TPV 12.07.2024,COBROS TPV 12.07.2024,,2745,572977,2024-07-15,CTSBCNMAD0110_07.01,-590,590.0,0.0,Kayla Rodriguez,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,Avinguda Madrid 110 07-01
7,240000001528,1002523,,2024-07-16T00:00:00,2024-07-15,2024,,430000,COBROS TPV 12.07.2024,COBROS TPV 12.07.2024,,2745,572977,2024-07-15,CTSBCNRCF0219_03.02,-316,316.0,0.0,Martins Spredzis,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,3º 2ª
2,240000001530,1002530,,2024-07-16T00:00:00,2024-07-15,2024,,430000,COBROS TPV 12.07.2024,COBROS TPV 12.07.2024,,2746,572977,2024-07-15,CTSVLCFAC0002,-279.98,279.98,0.0,Auriyan Tillman,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,Paseo Facultades 2 Edificio
3,240000001530,1002513,,2024-07-16T00:00:00,2024-07-15,2024,,430000,COBROS TPV 12.07.2024,COBROS TPV 12.07.2024,,2746,572977,2024-07-15,CTSBCNBLM0335_02.03,-395,395.0,0.0,Anastasia Rengifo,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 3ª
2,240000001532,1002402,,2024-07-16T00:00:00,2024-07-15,2024,,430000,COBROS TPV 13.07.2024,COBROS TPV 13.07.2024,,2747,572977,2024-07-15,CTSVLCSAL0046_05.10,-75,75.0,0.0,Sulistia Salki,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,5º 10ª
2,240000001534,1002517,,2024-07-16T00:00:00,2024-07-15,2024,,430000,COBROS TPV 13.07.2024,COBROS TPV 13.07.2024,,2748,572977,2024-07-15,CTSVLCRDC0044_02.07,-350,350.0,0.0,Isabella Miranda,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 7ª
2,240000001536,1002144,,2024-07-16T00:00:00,2024-07-15,2024,,430000,COBROS TPV 14.07.2024,COBROS TPV 14.07.2024,,2751,572977,2024-07-15,CTSBCNRCF0219_05.01,-250,250.0,0.0,Stefina Philip,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,5º 1ª
2,240000001538,1001748,,2024-07-17T00:00:00,2024-07-16,2024,,430000,COBROS TPV 15.07.2024,COBROS TPV 15.07.2024,,2755,572977,2024-07-16,CTSVLCRDC0044_02.08,-18.15,18.15,0.0,Tzehaye Haggi,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 8ª
3,240000001538,1001369,,2024-07-17T00:00:00,2024-07-16,2024,,430000,COBROS TPV 15.07.2024,COBROS TPV 15.07.2024,,2755,572977,2024-07-16,CTSBCNMUN0448_05.01,-15,15.0,0.0,Bertan Levi,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,5º 1ª
4,240000001538,1001369,,2024-07-17T00:00:00,2024-07-16,2024,,430000,COBROS TPV 15.07.2024,COBROS TPV 15.07.2024,,2755,572977,2024-07-16,CTSBCNMUN0448_05.01,-72,72.0,0.0,Bertan Levi,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,5º 1ª
5,240000001538,1001369,,2024-07-17T00:00:00,2024-07-16,2024,,430000,COBROS TPV 15.07.2024,COBROS TPV 15.07.2024,,2755,572977,2024-07-16,CTSBCNMUN0448_05.01,-4.54,4.54,0.0,Bertan Levi,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,5º 1ª
6,240000001538,1002154,,2024-07-17T00:00:00,2024-07-16,2024,,430000,COBROS TPV 15.07.2024,COBROS TPV 15.07.2024,,2755,572977,2024-07-16,CTSBCNRCF0219_05.02,-180,180.0,0.0,Maryna Gorb,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,5º 2ª
7,240000001538,1001199,,2024-07-17T00:00:00,2024-07-16,2024,,430000,COBROS TPV 15.07.2024,COBROS TPV 15.07.2024,,2755,572977,2024-07-16,CTSBCNNAP0206_02.01,-316,316.0,0.0,Pau Guzmán Prats,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 1ª
8,240000001538,1002520,,2024-07-17T00:00:00,2024-07-16,2024,,430000,COBROS TPV 15.07.2024,COBROS TPV 15.07.2024,,2755,572977,2024-07-16,CTSVLCRDC0044_01.02,-350,350.0,0.0,Nerea Rodriguez Nuñez,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,1º 2ª
9,240000001538,1002516,,2024-07-17T00:00:00,2024-07-16,2024,,430000,COBROS TPV 15.07.2024,COBROS TPV 15.07.2024,,2755,572977,2024-07-16,CTSVLCSAL0046_03.06,-350,350.0,0.0,Lucas Boulbina,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,3º 6ª
10,240000001538,1002518,,2024-07-17T00:00:00,2024-07-16,2024,,430000,COBROS TPV 15.07.2024,COBROS TPV 15.07.2024,,2755,572977,2024-07-16,CTSBCNBLM0335_PR.01,-395,395.0,0.0,Karol Sokołowski,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,Principal 1ª
11,240000001538,1002519,,2024-07-17T00:00:00,2024-07-16,2024,,430000,COBROS TPV 15.07.2024,COBROS TPV 15.07.2024,,2755,572977,2024-07-16,CTSVLCSAL0046_04.07,-350,350.0,0.0,Matilde Maggioni,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,4º 7ª
12,240000001538,1002554,,2024-07-17T00:00:00,2024-07-16,2024,,430000,COBROS TPV 15.07.2024,COBROS TPV 15.07.2024,,2755,572977,2024-07-16,CTSBCNBLM0335_02.02,-395,395.0,0.0,Djan Saydam,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 2ª
2,240000001540,1002535,,2024-07-17T00:00:00,2024-07-16,2024,,430000,COBROS TPV 15.07.2024,COBROS TPV 15.07.2024,,2756,572977,2024-07-16,CTSBCNBLM0335_01.03,-395,395.0,0.0,Michael McAteer,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,1º 3ª
3,240000001541,1001043,,2024-07-17T00:00:00,2024-07-11,2024,,430000,UMA KAUR SUMBY 000000000000,UMA KAUR SUMBY 000000000000,,2758,572976,2024-07-11,CTSBCNRCF0219_02.01,-300,300.0,0.0,Uma Kaur Sumby,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572976,Not Assigned,Not Assigned,2º 1ª
2,240000001543,1002533,,2024-07-18T00:00:00,2024-07-17,2024,,430000,COBROS TPV 16.07.2024,COBROS TPV 16.07.2024,,2760,572977,2024-07-17,CTSVLCFAC0002,-297.5,297.5,0.0,Maxime Hossenbaccus,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,Paseo Facultades 2 Edificio
2,240000001544,1000317,,2024-07-18T00:00:00,2024-07-17,2024,,430000,COBRO F-2024-01445 Dalila Maidanbekova,COBRO F-2024-01445 Dalila Maidanbekova,,2761,572977,2024-07-17,CTSBCNCOR0207_02.02,-100,100.0,0.0,Dalila Maidanbekova,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 2ª
2,240000001545,1001193,,2024-07-18T00:00:00,2024-07-17,2024,,430000,COBRO 54+10+11+35+987+302+09 MR.VALENCIA,COBRO 54+10+11+35+987+302+09 MR.VALENCIA,,2762,572977,2024-07-17,CTSVLCRDC0044_06.21,-104.36,104.36,0.0,Mr Valencia B.V.,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,6º 21ª
3,240000001545,1001193,,2024-07-18T00:00:00,2024-07-17,2024,,430000,COBRO 54+10+11+35+987+302+09 MR.VALENCIA,COBRO 54+10+11+35+987+302+09 MR.VALENCIA,,2762,572977,2024-07-17,CTSVLCRDC0044_03.10,-33,33.0,0.0,Mr Valencia B.V.,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,3º 10ª
4,240000001545,1001193,,2024-07-18T00:00:00,2024-07-17,2024,,430000,COBRO 54+10+11+35+987+302+09 MR.VALENCIA,COBRO 54+10+11+35+987+302+09 MR.VALENCIA,,2762,572977,2024-07-17,CTSVLCRDC0044_01.03,-52.18,52.18,0.0,Mr Valencia B.V.,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,1º 3ª
5,240000001545,1001193,,2024-07-18T00:00:00,2024-07-17,2024,,430000,COBRO 54+10+11+35+987+302+09 MR.VALENCIA,COBRO 54+10+11+35+987+302+09 MR.VALENCIA,,2762,572977,2024-07-17,CTSVLCRDC0044_02.06,-99.98,99.98,0.0,Mr Valencia B.V.,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 6ª
6,240000001545,1001193,,2024-07-18T00:00:00,2024-07-17,2024,,430000,COBRO 54+10+11+35+987+302+09 MR.VALENCIA,COBRO 54+10+11+35+987+302+09 MR.VALENCIA,,2762,572977,2024-07-17,CTSVLCRDC0044_03.10,-181.5,181.5,0.0,Mr Valencia B.V.,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,3º 10ª
7,240000001545,1001193,,2024-07-18T00:00:00,2024-07-17,2024,,430000,COBRO 54+10+11+35+987+302+09 MR.VALENCIA,COBRO 54+10+11+35+987+302+09 MR.VALENCIA,,2762,572977,2024-07-17,CTSVLCRDC0044_02.06,-124.48,124.48,0.0,Mr Valencia B.V.,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 6ª
8,240000001545,1001193,,2024-07-18T00:00:00,2024-07-17,2024,,430000,COBRO 54+10+11+35+987+302+09 MR.VALENCIA,COBRO 54+10+11+35+987+302+09 MR.VALENCIA,,2762,572977,2024-07-17,CTSVLCRDC0044_02.07,-25,25.0,0.0,Mr Valencia B.V.,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,2º 7ª
2,240000001547,1001234,,2024-07-18T00:00:00,2024-07-17,2024,,430000,COBRO EXT-F-2024-01384 DIDAC FERRER,COBRO EXT-F-2024-01384 DIDAC FERRER,,2763,572977,2024-07-17,CTSBCNTDG0043_06.01,-42.35,42.35,0.0,Dídac Ferrer Binefa,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,6º 1ª
2,240000001548,1001061,,2024-07-18T00:00:00,2024-07-17,2024,,430000,COBRO EXT-F-2024-01509 RODRIGO CABRERA,COBRO EXT-F-2024-01509 RODRIGO CABRERA,,2764,572977,2024-07-17,CTSMADGTF040_02.CN,-140,140.0,0.0,Rodrigo Sebastián Cabrera Tipiana,Not Assigned,Not Assigned,Trade Accounts Receivables (EUR),CAES572977,Not Assigned,Not Assigned,Piso 2º centro
